,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
63154,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DCBACDBE""","""01100000""","""AABEDBCAEBCDAECEABBDBEAAABC""","""900010019900910000900110800""",555,555,555,555,555,555,555,555,555,555,333,24.2,27.8,25,32,19,35,15,45,65,40,23,23.8,18.3,55,0,0,"""C""","""C""","""A""","""B""","""B""","""A""","""D""","""B""","""A"""
63653,2021,118002,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEACBED""","""10000001""","""DDEBCDEDEDBAEEBAEDBACBDEEAD""","""900100009900911010910000801""",555,555,555,555,555,555,555,555,555,333,333,24.3,19.8,25,12,5,25,0,19,35,15,25.8,28.6,10,30,0,0,"""D""","""C""","""B""","""C""","""C""","""C""","""D""","""A""","""D"""
63899,2021,1113852,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBAAAE""","""00111100""","""DDDAEEDADBDCADCBDDABACBADCB""","""900000119900900100900000800""",555,555,555,555,555,555,555,555,555,555,555,24.3,52.4,50,56,35,55,30,77,65,80,14.9,14.3,18.3,55,0,0,"""B""","""B""","""B""","""B""","""B""","""D""","""B""","""C""","""C"""
64451,2021,112086,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBEADC""","""00110100""","""BDCABCDBDDECCDBAEADCCCBEEBE""","""901001109900901010900000800""",555,555,555,555,555,555,555,555,555,555,555,24.4,35.5,37.5,32.5,16,40,10,49,65,45,20.7,23.8,3.3,10,0,0,"""C""","""C""","""E""","""A""","""B""","""D""","""B""","""D""","""D"""
64452,2021,112086,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEACBDE""","""00000000""","""EDCAECDBDCBADBAEDABADBDCBEC""","""901001109900900000911001800""",555,555,555,555,555,555,555,555,555,555,555,24.4,17.2,0,43,25,65,15,61,65,60,26.8,28.6,16.7,0,50,0,"""C""","""C""","""A""","""B""","""B""","""B""","""B""","""D""","""E"""
64894,2021,100816,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACDDA""","""00100000""","""BCBADDADEBBBBEBEDEADABBDECD""","""900010009901911001900000801""",555,555,555,555,555,555,555,555,555,555,555,24.4,22.3,12.5,37,24,0,30,50,70,45,25.1,28.6,5,15,0,0,"""C""","""D""","""B""","""C""","""B""","""C""","""A""","""C""","""D"""
65026,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEAAAAE""","""01001100""","""EDDADAABACAEDCBDEEAAACDBAAC""","""900010009910901011910000800""",555,555,555,555,555,333,555,555,333,333,333,24.4,24.5,37.5,5,5,25,0,5,25,0,24.3,28.6,0,0,0,0,"""E""","""D""","""C""","""A""","""A""","""B""","""A""","""B""","""C"""
65109,2021,1127925,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBAACC""","""00111110""","""DEDABCECDEACCDBDBADAEBBDDBC""","""910001009910901000910000800""",555,555,555,333,555,333,333,333,333,333,333,24.5,37.5,62.5,0,0,0,0,0,0,0,20.2,23.8,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
65134,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACAAC""","""10100100""","""BBCBBDCBBDBBDACEBACCBDABECD""","""901100009901900000900010801""",555,555,555,555,555,555,555,555,555,555,555,24.5,32.7,37.5,25.5,25,65,15,26,70,15,21.7,23.8,10,20,0,10,"""C""","""C""","""C""","""C""","""D""","""D""","""D""","""D""","""C"""
65170,2021,121794,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABBAADDE""","""00101000""","""BDCDDCBBDBDECDDBEADACABACBE""","""901011009900900110910000800""",555,555,555,555,555,555,555,555,555,333,333,24.5,19.6,25,11.5,5,25,0,18,50,10,26.1,28.6,11.7,35,0,0,"""C""","""C""","""E""","""D""","""A""","""A""","""D""","""D""","""A"""
65423,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDABEADB""","""10010100""","""ADCDEDCBDCDDEEBDEEBDACBDCCA""","""901000009900911011900000800""",555,555,555,555,555,555,555,555,555,555,555,24.5,31.5,37.5,22.5,10,50,0,35,15,40,22.2,23.8,13.3,25,15,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""B""","""B"""
65430,2021,5000578,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBACDEB""","""01100000""","""EDAADCCBDCBAAEBDDBEDABBBCCD""","""900011009900911000900000801""",555,555,555,555,555,555,555,555,555,555,555,24.5,27.6,25,31.5,19,35,15,44,40,45,23.5,23.8,21.7,45,20,0,"""C""","""D""","""B""","""B""","""A""","""C""","""B""","""D""","""D"""
65630,2021,1102674,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACECE""","""00100010""","""EDDCDCECEBBBBEBACADECAEEBDC""","""900011009901911000900000810""",555,555,555,333,555,555,333,333,555,555,555,24.5,15,25,0,0,0,0,0,0,0,27.6,28.6,21.7,50,0,15,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""D"""
66365,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEAAEAA""","""01001000""","""EDCAEBCDDBACCECDDEDACDCACBE""","""901000009910910001910000800""",555,555,555,555,555,555,555,555,555,555,555,24.6,31.6,25,41.5,25,65,15,58,50,60,22.2,23.8,13.3,30,0,10,"""B""","""C""","""D""","""B""","""C""","""C""","""A""","""D""","""D"""
66389,2021,1270538,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCDAACEA""","""01001000""","""DBCAEDDCACADDEBCDABAACBBEAE""","""901000109910911000910000800""",555,555,555,555,555,555,555,555,555,555,555,24.6,25.6,25,26.5,10,50,0,43,55,40,24.3,28.6,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""E""","""D""","""D"""
66668,2021,1292727,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBCDAC""","""00110000""","""AEDAAEDCEBACADBDCEAABCBEBCB""","""910000109910901001910000800""",555,555,555,555,555,555,555,555,555,555,555,24.7,20.4,25,13.5,14,70,0,13,65,0,26.1,28.6,11.7,0,35,0,"""D""","""D""","""C""","""B""","""B""","""C""","""A""","""D""","""C"""
67419,2021,1330352,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAEAC""","""10111000""","""CBCDABBADCBEDBBCDAEBDCADCAA""","""901000019900901000901010800""",555,555,555,555,555,555,555,555,555,555,555,24.8,37,50,17.5,7,35,0,28,40,25,20.7,23.8,3.3,10,0,0,"""D""","""D""","""C""","""B""","""A""","""B""","""B""","""C""","""B"""
67488,2021,1342408,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CACDCDCA""","""00000010""","""DEACBDEBEDDDCBBBEBCCDDCAEDD""","""910000009900901110901000811""",555,555,555,555,555,555,336,333,555,555,555,24.8,7.5,12.5,0,0,0,0,0,0,0,30.6,33.3,15,45,0,0,"""E""","""E""","""C""","""B""","""B""","""B""","""A""","""C""","""C"""
67790,2021,1330352,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAACDDEA""","""00000000""","""DCBAEBDCDCBADEBEEEEDDCBBDAC""","""900000109900911011901000800""",555,555,555,555,555,555,555,555,555,555,555,24.8,14.4,0,36,23,55,15,49,65,45,28.3,28.6,26.7,15,40,25,"""D""","""D""","""B""","""C""","""C""","""D""","""B""","""B""","""D"""
67894,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBACAAB""","""01100100""","""DACEBCBCBADEDBCBAECCDBBDDBC""","""901001009900900101901000800""",555,555,555,555,555,555,555,555,555,555,333,24.8,33.9,37.5,28.5,20,40,15,37,25,40,21.7,23.8,10,30,0,0,"""B""","""C""","""B""","""C""","""C""","""B""","""B""","""C""","""C"""
67987,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBEACECC""","""00000010""","""CBDBECDBECAACCBECAEBBABCDBB""","""900101109910901000900001800""",555,555,555,555,555,555,555,555,555,555,555,24.8,17.9,12.5,26,15,35,10,37,25,40,27.1,28.6,18.3,45,0,10,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""C""","""D"""
68278,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CDBCDEDC""","""00100000""","""BDCBECEDECADDBCBCDBCEDECABD""","""901101009910900100900001801""",555,555,555,555,555,555,333,555,555,555,333,24.9,10.9,12.5,8.5,0,0,0,17,25,15,29.6,33.3,8.3,25,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""A""","""C""","""B"""
68735,2021,106167,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEACAEB""","""10000100""","""EEBCBADCACDABCBDEADAADECCEA""","""910000109900901010910001800""",555,555,555,555,555,555,555,555,555,555,555,24.9,22.2,25,18,3,15,0,33,65,25,25.8,28.6,10,30,0,0,"""C""","""C""","""D""","""D""","""E""","""C""","""B""","""D""","""D"""
68742,2021,1128364,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ACEBCABA""","""01010100""","""DDDECABBEBDBCABAABBDAEBCAED""","""900000009901901000900101801""",555,555,555,555,555,555,555,555,555,555,555,24.9,28.9,37.5,16,3,15,0,29,25,30,23.5,23.8,21.7,40,0,25,"""C""","""C""","""A""","""C""","""B""","""C""","""B""","""D""","""D"""
69065,2021,1330896,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CDAAEACA""","""00000110""","""DDCABBACCAACBEBCCACACEABCAA""","""901000009910911000910110800""",555,555,555,333,555,333,333,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""D""","""B""","""C"""
69092,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACCCB""","""00100010""","""BEDCDBDECBBCEADBCDBACECEABD""","""910010109900900100910100801""",555,555,555,555,555,333,336,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,"""D""","""D""","""C""","""A""","""A""","""B""","""B""","""D""","""B"""
69145,2021,101558,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBECECB""","""00100010""","""EECAAADDCCBEDBBBDEACBCDDABD""","""911000109900901101900000801""",555,555,555,333,555,333,333,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,"""D""","""D""","""B""","""B""","""B""","""C""","""D""","""D""","""B"""
69493,2021,1314243,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABEACAA""","""00101000""","""EDDDCDCEDCBBBEBEEAAABAECADB""","""900000009901911010910001810""",555,555,555,333,555,333,333,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,"""D""","""C""","""C""","""B""","""A""","""B""","""D""","""C""","""B"""
69640,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABACCCA""","""00100010""","""EEDADECEDBAEDDBBCEADBCBBECA""","""910010009910901101900000800""",555,555,555,555,555,555,555,555,555,555,555,25,21,25,15,25,65,15,5,25,0,26.3,28.6,13.3,30,0,10,"""C""","""C""","""C""","""A""","""A""","""B""","""B""","""D""","""D"""
69709,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBBBBB""","""00110000""","""CEBDDDCBECABDEBBBBBBBBBBBBB""","""910010009911911100900000800""",555,555,555,333,555,333,333,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,,,,,,,,,
69719,2021,1330352,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAAAEACB""","""00000110""","""BDCBDBADCCCEDECDEDE*CCBAEDD""","""901110009900910010900000811""",555,555,555,333,555,333,333,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
69804,2021,118002,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBACBDB""","""10100000""","""AEBCBCDABECBDAEBBDCBEABDCBD""","""910001119901900100900000801""",555,555,555,333,555,333,333,333,333,333,333,25,15,25,0,0,0,0,0,0,0,28.3,33.3,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
70499,2021,5000578,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DBEBABCB""","""00011010""","""DADAECDDCCBDDABBECBAEBDBCAC""","""900001109900901110910000800""",555,555,555,555,555,555,333,555,555,555,555,25.1,23.5,37.5,2.5,0,0,0,5,25,0,25.6,28.6,8.3,15,0,10,"""C""","""D""","""C""","""D""","""C""","""C""","""B""","""C""","""D"""
70637,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAABDD""","""10001001""","""DEEAEEEBCBABDDCDCCDCDBBBBDB""","""910000009911900000901000810""",555,555,555,555,555,555,555,555,555,555,333,25.1,28.5,37.5,15,13,65,0,17,85,0,24,23.8,25,35,40,0,"""C""","""C""","""B""","""B""","""B""","""A""","""A""","""C""","""E"""
71190,2021,1106427,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABBAACE""","""00111110""","""DCEDDECEBAAEBDBDDCABBDBAECB""","""900010009910901000900000800""",555,555,555,555,555,555,555,555,555,555,555,25.2,46.9,62.5,23.5,8,40,0,39,35,40,17.9,14.3,38.3,55,60,0,"""C""","""C""","""A""","""B""","""B""","""B""","""B""","""D""","""C"""
71443,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBAECC""","""00111010""","""ADDDEBDBACAAEDBCEADCBBEECAA""","""900000109910901010900000800""",555,555,555,555,555,555,555,555,555,555,333,25.2,52.2,50,55.5,45,65,40,66,70,65,16.2,19,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""C""","""C"""
71477,2021,18957,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABDABDE""","""00101000""","""DBECCDCBEBDBDEBBCABDABABACD""","""900000009901911100900010801""",555,555,555,555,555,555,555,333,555,555,333,25.2,19.4,25,11,22,70,10,0,0,0,27.1,28.6,18.3,55,0,0,"""A""","""B""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
71791,2021,115374,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BEBDCABC""","""00100100""","""AECEACCCCCCBACBCCCCBCCCDECC""","""911001009901901000900000800""",555,555,555,555,555,555,555,555,555,555,555,25.3,30.6,25,39,29,85,15,49,65,45,23.5,23.8,21.7,55,0,10,"""C""","""D""","""B""","""B""","""B""","""C""","""B""","""D""","""C"""
72166,2021,18384,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BDBDCAEA""","""00100100""","""ADCAEBDBCEDDCDBCEEBBCAABEBA""","""901000109900901011900010800""",555,555,555,555,555,555,555,555,555,555,555,25.3,28.2,25,33,35,15,40,31,55,25,24.3,28.6,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""D""","""D""","""D""","""C"""
72194,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCAACEAC""","""01000000""","""DBCAACDBECBAADADCCCADDEBCED""","""901001109900900000911000801""",555,555,555,555,555,555,333,555,555,555,333,25.3,19.7,12.5,30.5,0,0,0,61,65,60,27.1,28.6,18.3,55,0,0,"""C""","""D""","""B""","""A""","""A""","""B""","""D""","""D""","""E"""
72200,2021,1330352,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABDCADE""","""00100100""","""DEDABCCADCACEEBDDCBBEBDBCCC""","""910001019910911000900000800""",555,555,555,555,555,555,555,555,555,555,555,25.3,23.8,25,22,13,65,0,31,55,25,25.8,28.6,10,30,0,0,"""C""","""D""","""C""","""D""","""B""","""C""","""B""","""D""","""B"""
72398,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DAEAEADC""","""00000100""","""DEDABCDBACAEAEBCCDCCDABDDCE""","""910001109910911000901000800""",555,555,555,555,555,555,555,555,555,555,333,25.3,16.1,12.5,21.5,20,40,15,23,55,15,28.3,33.3,0,0,0,0,"""C""","""D""","""A""","""B""","""C""","""C""","""D""","""B""","""D"""
72487,2021,1127925,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAEABD""","""01100101""","""CDBAACEAABEBDEBABCABCDBECAE""","""900001019901911000900000800""",555,555,555,555,555,555,335,555,555,555,333,25.4,41,50,27.5,0,50,0,55,35,60,20.2,23.8,0,0,0,0,"""C""","""B""","""C""","""B""","""B""","""C""","""A""","""D""","""C"""
72767,2021,120385,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBAACD""","""10011111""","""DDCABCEECBBACACEBEDCABEEDCA""","""901001009900900001900000800""",555,555,555,555,555,555,555,555,555,555,555,25.4,54,75,22.5,22,50,15,23,55,15,15.9,14.3,25,30,30,15,"""D""","""C""","""C""","""C""","""A""","""A""","""B""","""B""","""E"""
72782,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBACBEE""","""01100000""","""DECDEBABDBADBDBCCEDCCBBCACE""","""911000009910901001900001800""",555,555,555,555,555,555,555,555,555,555,333,25.4,22.8,25,19.5,25,25,25,14,70,0,26.3,28.6,13.3,30,10,0,"""D""","""D""","""A""","""C""","""B""","""C""","""D""","""C""","""C"""
73086,2021,1191268,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBADECAA""","""00000000""","""DEABDEEBBBACDECDAEAEBCBDCDA""","""910110009910910001900000810""",555,555,555,555,555,555,555,555,555,333,333,25.4,8.2,0,20.5,19,35,15,22,70,10,31.1,33.3,18.3,55,0,0,"""D""","""D""","""C""","""C""","""C""","""C""","""B""","""D""","""D"""
73157,2021,1318224,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAEAAD""","""00000101""","""EDCAEEEEECACDCBBEECBECCDEBD""","""901000009910901111900000801""",555,555,555,555,555,555,555,336,555,555,333,25.4,16.6,25,4,8,40,0,0,0,0,28.3,33.3,0,0,0,0,"""D""","""C""","""A""","""A""","""B""","""C""","""B""","""A""","""B"""
73266,2021,1106427,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBADACCC""","""00001010""","""ECCADBDBACBDACBCBBCBDECBDCA""","""901010109900901000901100800""",555,555,555,555,555,555,555,555,555,555,555,25.4,20.4,25,13.5,10,50,0,17,25,15,27.1,28.6,18.3,55,0,0,"""D""","""D""","""C""","""A""","""A""","""A""","""D""","""C""","""C"""
73325,2021,1286732,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDECCACE""","""10000110""","""CECBBEADDCCCCCBACEDDCBECBCB""","""911100009900901001900001800""",555,555,555,333,555,555,333,333,555,333,333,25.4,22.5,37.5,0,0,0,0,0,0,0,26.3,28.6,13.3,40,0,0,"""C""","""C""","""C""","""A""","""C""","""C""","""A""","""A""","""B"""
73432,2021,1313407,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAECCDAD""","""00000001""","""DECADBDBCCAEEBB.BDEBECCACCC""","""911010109910901000900000800""",555,555,555,555,555,555,555,555,555,555,333,25.5,16.9,12.5,23.5,17,85,0,30,50,25,28.3,28.6,26.7,35,45,0,"""E""","""E""","""C""","""A""","""A""","""D""","""D""","""A""","""B"""
74395,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBDAABDC""","""00001000""","""DDDBBEEBDCABAEBCACBCEDBAECD""","""900100009911911000900000801""",555,555,555,555,555,555,555,555,555,555,555,25.6,17.9,12.5,26,17,25,15,35,55,30,28.1,28.6,25,55,20,0,"""C""","""C""","""C""","""B""","""C""","""D""","""B""","""D""","""C"""
74679,2021,113687,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DEDADACA""","""00000110""","""BECABEBADABABACADECADAEABCD""","""911000019900900001911000801""",555,555,555,555,555,555,333,555,336,555,336,25.6,17.6,25,6.5,0,0,0,13,65,0,28.3,33.3,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""E""","""D""","""D"""
74683,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACBDE""","""10100000""","""DECBECACCCAADBACCBD.EBCDBBD""","""911101009910900000900000801""",555,555,555,555,555,555,333,555,555,333,333,25.6,21,25,15,0,0,0,30,50,25,27.1,28.6,18.3,55,0,0,"""C""","""C""","""B""","""C""","""B""","""C""","""D""","""C""","""C"""
75195,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEABACCC""","""10011010""","""CABABCDCEBBACABDCEBCDAABACA""","""900001109900901001901010800""",555,555,555,333,555,333,333,333,333,333,333,25.7,30,50,0,0,0,0,0,0,0,24.3,28.6,0,0,0,0,"""C""","""C""","""A""","""B""","""A""","""B""","""D""","""D""","""D"""
75203,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CDEAABEA""","""00001000""","""BDDAECDCDBBDADBDEAAABAAEBCD""","""900001109900901010910010801""",555,555,555,555,555,555,555,555,555,555,333,25.7,17.7,12.5,25.5,8,40,0,43,15,50,28.3,33.3,0,0,0,0,"""C""","""C""","""C""","""B""","""C""","""D""","""B""","""D""","""D"""
75266,2021,113455,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCAAAACC""","""01001110""","""EBCAEADDDCDAADCEDEBABBBD.DD""","""901000109900900001910000811""",555,555,555,333,555,333,333,333,333,333,333,25.7,30,50,0,0,0,0,0,0,0,24.3,28.6,0,0,0,0,"""E""","""E""","""B""","""C""","""C""","""D""","""B""","""C""","""C"""
75293,2021,95017,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECCCCABC""","""11000100""","""DCBACDDDBDACCBBAAEADBAACCCA""","""900000109910901001900011800""",555,555,555,555,555,555,555,555,555,333,333,25.7,24.5,37.5,5,5,25,0,5,25,0,26.1,28.6,11.7,35,0,0,"""A""","""B""","""C""","""A""","""B""","""C""","""E""","""D""","""E"""
75295,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCDAADCD""","""01001011""","""EBCCDDBBCAACECBCDDDDBDBBACD""","""901010009910901000900000801""",555,555,555,555,555,555,555,555,555,555,555,25.7,33.6,50,9,7,35,0,11,55,0,23,23.8,18.3,55,0,0,"""C""","""D""","""C""","""B""","""C""","""B""","""B""","""D""","""C"""
75296,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ACBBCADE""","""01110100""","""DCDCEDDDEBBBDDCAEEBACBEECDC""","""900000109901900011910000810""",555,555,555,333,555,333,333,333,333,333,333,25.7,30,50,0,0,0,0,0,0,0,24.3,28.6,0,0,0,0,"""C""","""C""","""D""","""B""","""B""","""A""","""D""","""D""","""B"""
75337,2021,123429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAABAEBB""","""10011000""","""DACACBCADEBDAEBDECADEADBCBD""","""901000019900911010900000801""",555,555,555,555,555,555,333,555,555,333,333,25.7,29.7,37.5,18,0,0,0,36,80,25,24.3,28.6,0,0,0,0,"""B""","""C""","""B""","""E""","""B""","""C""","""B""","""E""","""A"""
75338,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABCDAAC""","""10100100""","""EDDCDCDDABCCEABBCADABBEBEBC""","""900011109900901100910000800""",555,555,555,555,555,333,555,333,333,333,333,25.7,29.9,37.5,18.5,37,65,30,0,0,0,24.3,28.6,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""A""","""B""","""C"""
