,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
223813,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECCBDEAE""","""01010110""","""CDADBEADBABBEDDDCAAAEBDDCDC""","""991008111010011090109001101""",555,555,555,333,555,555,333,333,333,555,333,42.8,30,50,0,0,0,0,0,0,0,47,50,30,0,90,0,,,,,,,,,
224378,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCEEDEEE""","""01000100""","""ACECEEBDDABCBDDBAEAAEDBACCE""","""990118010010111191109010110""",555,555,555,555,555,333,555,333,333,333,333,42.9,21,25,15,30,50,25,0,0,0,50.2,59.1,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""C""","""D"""
224714,2017,90030,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDEEEEAD""","""00000111""","""EBBBBDAEBABBDEABDEAADABDCCC""","""990008101010000191109011111""",555,555,555,555,555,555,555,555,555,333,333,42.9,39.5,37.5,42.5,59,75,55,26,50,20,44,50,10,30,0,0,"""B""","""C""","""A""","""B""","""B""","""B""","""C""","""D""","""C"""
224744,2017,95175,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCABCEDD""","""01011101""","""ABDABCADDBBAAEEBEAACDCDDCBB""","""990008110110000190109101100""",555,555,555,555,555,555,555,555,555,333,333,42.9,64.3,62.5,67,61,65,60,73,65,75,35.8,40.9,6.7,20,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""C"""
224894,2017,107360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDBBCEDC""","""00111100""","""AEEDCDADBEBECEEEEECECCCACCB""","""990008111011000091019100110""",555,555,555,555,555,555,555,555,555,333,555,42.9,51,50,52.5,72,80,70,33,65,25,40.2,45.5,10,0,0,30,"""B""","""D""","""A""","""B""","""B""","""C""","""B""","""D""","""D"""
224902,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DEABCEBD""","""00011101""","""AABDBDADBABCEEBEDEBAECBBCBC""","""990008111010000091009110101""",555,555,555,555,555,555,555,555,555,333,333,42.9,61,50,77.5,60,60,60,95,75,100,36.8,40.9,13.3,40,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
225824,2017,87396,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDABCEAE""","""00011110""","""EEDCEDBDBDBDBBDEDEADDDDDDAE""","""990118011010101091109001000""",555,555,555,555,555,555,555,555,555,333,333,43,55.8,50,64.5,82,50,90,47,55,45,38.7,45.5,0,0,0,0,"""E""","""D""",""".""","""E""","""B""","""B""","""D""","""B""","""D"""
225825,2017,87396,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBDCEAD""","""01101111""","""ABBCBDBDBCBDDEDDDEAACCDACCB""","""990108011010001091109100110""",555,555,555,555,555,333,555,333,333,333,333,43,56,75,27.5,55,75,50,0,0,0,38.7,45.5,0,0,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""A""","""D""","""E"""
225891,2017,95175,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBCEBE""","""10111100""","""CCDCCBEBBABEBEDDBCAEACCACDB""","""990108001011101090119100100""",555,555,555,555,555,555,555,555,555,333,333,43,55.9,62.5,46,46,30,50,46,50,45,38.7,45.5,0,0,0,0,"""C""","""D""","""D""","""C""","""D""","""C""","""B""","""D""","""D"""
226477,2017,5000135,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BABECEAC""","""00101110""","""CECDDDDDBACEEEDECEEEDEBACCB""","""990008011001001091019010110""",555,555,555,555,555,555,333,555,555,555,333,43,45,50,37.5,0,0,0,75,75,75,42.3,40.9,50,50,100,0,"""C""","""C""","""C""","""C""","""C""","""D""","""D""","""D""","""C"""
226694,2017,18903,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCECD""","""01111101""","""ABBDEDCDBACEEDDADECEEBBACBC""","""990018011001011091019010101""",555,555,555,333,555,333,333,333,333,333,333,43.1,45,75,0,0,0,0,0,0,0,42.5,50,0,0,0,0,"""C""","""D""","""C""","""A""","""B""","""B""","""B""","""D""","""D"""
226817,2017,47478,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBCEBD""","""01011101""","""CCACEDBDBDBBDDCCDCCBDBDCAEC""","""991118011010010090009000001""",555,555,555,555,555,555,555,555,333,555,333,43.1,65.3,62.5,69.5,95,75,100,44,40,45,35.7,36.4,31.7,0,95,0,"""C""","""C""","""D""","""A""","""A""","""C""","""A""","""D""","""D"""
226845,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBEEEE""","""11010100""","""ADEDACADBAEDDEABDEAADBBDCBC""","""990008111000000191109011101""",555,555,555,555,555,555,555,555,555,555,333,43.1,50.4,50,51,48,60,45,54,70,50,40.7,45.5,13.3,0,40,0,"""C""","""C""","""B""","""A""","""A""","""B""","""B""","""D""","""D"""
226848,2017,56172,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AAAECABD""","""00001001""","""EBECEBADEBBCEEDADEEAEEBECEC""","""990118110110001091009010101""",555,555,555,555,555,555,555,555,555,555,555,43.1,27.8,25,32,36,60,30,28,60,20,48.2,50,38.3,30,40,45,"""C""","""C""","""C""","""E""","""D""","""D""","""B""","""B""","""D"""
226931,2017,73140,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDBEEECD""","""00100101""","""BDCDBBADBCBEDDEDCEADDABCCAC""","""990008111011010091109010101""",555,555,555,333,555,555,333,333,333,555,555,43.1,22.5,37.5,0,0,0,0,0,0,0,50,50,50,0,100,50,"""C""","""C""","""D""","""C""","""B""","""C""","""B""","""D""","""E"""
227070,2017,94762,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CACBCEAE""","""10011110""","""EDADEECDBAEDEEEEDEAEDCBECBA""","""991018011000000091119110100""",555,555,555,555,555,555,555,555,333,555,333,43.1,56.3,62.5,47,80,80,80,14,70,0,38.7,45.5,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""D"""
227090,2017,97443,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDBBCEEA""","""00111100""","""DBECEDADBEAEADDCCAACEBCACBD""","""990118111001011090109000100""",555,555,555,555,555,333,555,555,333,333,333,43.1,56.2,50,65.5,62,70,60,69,65,70,38.7,45.5,0,0,0,0,"""C""","""D""","""D""","""B""","""A""","""C""","""B""","""D""","""E"""
227225,2017,104360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCECB""","""01011100""","""ABCCEDADEBADCDDDDEEADCBACBB""","""990118110100011091009110100""",555,555,555,555,555,555,555,555,555,555,555,43.1,44.8,50,37,65,65,65,9,45,0,42.5,50,0,0,0,0,"""C""","""D""","""B""","""C""","""C""","""C""","""B""","""C""","""D"""
227254,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCADCEAD""","""11001111""","""ABECBDDDDBCEEEDDDEABDCDAACC""","""990108010101001091109100011""",555,555,555,333,555,555,333,333,333,555,333,43.1,45,75,0,0,0,0,0,0,0,42.4,45.5,25,0,75,0,"""C""","""C""","""A""","""C""","""C""","""B""","""D""","""D""","""D"""
228114,2017,47051,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBCEAE""","""01011110""","""DCADEDAECBCBDEDCDAEDECDDCCB""","""991018100100001090009101110""",555,555,555,555,555,333,555,555,333,333,333,43.2,68.3,62.5,77,86,70,90,68,60,70,34.8,40.9,0,0,0,0,"""D""","""D""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
228129,2017,50082,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AACBBEED""","""00010101""","""ACACEDADBCAEDEEDDBABCBBDCBC""","""991118111001000090109011101""",555,555,555,555,555,333,555,333,333,333,333,43.2,33.9,37.5,28.5,57,45,60,0,0,0,46.3,54.5,0,0,0,0,,,,,,,,,
228139,2017,50996,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABECEAE""","""10101110""","""DCEABDBDBBCDBEDDBEEADCBECBA""","""990008011100101091009110100""",555,555,555,555,555,555,555,555,555,555,555,43.2,59.3,62.5,54.5,59,75,55,50,70,45,37.8,40.9,20,60,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""C"""
228213,2017,73140,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AEABCEED""","""00011101""","""EBCCDEACDAEEEDBDDAAACCDECBC""","""990108100001010090109100101""",555,555,555,555,555,555,555,555,555,333,555,43.2,63.4,50,83.5,79,75,80,88,40,100,36.4,36.4,36.7,70,0,40,"""C""","""D""","""D""","""B""","""B""","""D""","""B""","""A""","""E"""
228672,2017,1047907,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDABEEBB""","""10010100""","""ECDAEDADBBCADEEBDDAADCBBCBC""","""990018111100000190109110101""",555,555,555,555,555,333,555,555,333,333,333,43.2,45.3,37.5,57,63,55,65,51,75,45,42.5,50,0,0,0,0,"""C""","""C""","""D""","""B""","""A""","""C""","""B""","""C""","""D"""
229197,2017,18903,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBDEBC""","""01110100""","""DEECBDAEBAEBBEBDDEEACCEECCC""","""990108101000100091009100111""",555,555,555,555,555,555,555,555,555,555,333,43.3,58.4,50,71,76,60,80,66,50,70,38.3,40.9,23.3,30,40,0,"""C""","""C""","""D""","""D""","""B""","""D""","""E""","""D""","""D"""
229322,2017,47051,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CACBBEBE""","""10010100""","""DECEBDADBCBEDDDACBAAECDECEC""","""990008111011011090109100101""",555,555,555,555,555,333,555,555,333,333,333,43.3,45.7,37.5,58,69,45,75,47,55,45,42.5,50,0,0,0,0,"""C""","""D""","""C""","""D""","""D""","""C""","""C""","""D""","""E"""
229363,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBECCDE""","""10101000""","""BBCCBDBDADBEBDBBDBAEECBECCA""","""990108010011110190119110110""",555,555,555,333,555,555,333,333,555,555,333,43.3,22.5,37.5,0,0,0,0,0,0,0,50.2,59.1,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""C""","""D"""
229699,2017,104360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ADADEEAD""","""00000111""","""EBBCEEADBBBBBEDAEAAAACDECBC""","""990118111110101090109100101""",555,555,555,333,555,333,333,333,333,333,333,43.3,22.5,37.5,0,0,0,0,0,0,0,50.2,59.1,0,0,0,0,"""D""","""D""","""C""","""B""","""B""","""D""","""B""","""C""","""D"""
229717,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AABCCEEA""","""00101100""","""ECBBEEDDADBEBDDCAEAEECDECEC""","""990018010011111091119100101""",555,555,555,333,555,333,333,333,333,333,333,43.3,22.5,37.5,0,0,0,0,0,0,0,50.2,59.1,0,0,0,0,"""B""","""B""","""D""","""B""","""A""","""B""","""C""","""D""","""D"""
229931,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CAAABECD""","""10000101""","""ADCDEDADBBAEDEBCECAABCEBCCB""","""990018111101000090109100110""",555,555,555,555,555,555,555,555,555,555,555,43.3,40.5,37.5,45,52,60,50,38,90,25,44.2,45.5,36.7,60,0,50,"""C""","""C""","""B""","""A""","""A""","""A""","""C""","""D""","""C"""
230452,2017,18671,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BABBDEDD""","""00110101""","""BADADEADCCBDBDECDEAEBBCCCDC""","""990008110010110091119000101""",555,555,555,555,555,555,555,333,333,555,555,43.4,41,50,27.5,55,75,50,0,0,0,44.2,45.5,36.7,0,100,10,"""C""","""C""","""C""","""B""","""A""","""B""","""D""","""D""","""E"""
230600,2017,48675,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDDBEED""","""01000101""","""CBDDBDABABEEECDDDAADCCADCBC""","""990008100101001090109101101""",555,555,555,555,555,555,555,555,555,555,555,43.4,47.5,37.5,62.5,55,75,50,70,50,75,42,40.9,48.3,30,85,30,"""C""","""D""","""C""","""D""","""B""","""C""","""B""","""B""","""D"""
230637,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBDEAD""","""01010111""","""ECECBDADBBDBEEACDECACEBDBEB""","""990108111100000091009011000""",555,555,555,555,555,555,555,555,555,555,555,43.4,67.3,62.5,74.5,58,50,60,91,55,100,35.4,36.4,30,60,30,0,"""B""","""C""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
230676,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBABCEBD""","""10011101""","""CBBDEEDDBDBCBEDDCAADEDABCCB""","""990018011010101090109000110""",555,555,555,555,555,333,555,555,333,333,333,43.4,69.3,62.5,79.5,80,80,80,79,95,75,34.8,40.9,0,0,0,0,"""C""","""D""","""A""","""B""","""B""","""C""","""D""","""D""","""E"""
230988,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DABACEED""","""00101101""","""DACCEDADDAECDEDEAEAEDCABCEB""","""990118110000001091119100100""",555,555,555,555,555,555,555,555,555,555,333,43.4,50,50,50,73,45,80,27,55,20,41.2,45.5,16.7,20,30,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""C""","""D"""
231178,2017,1103723,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCECC""","""01011100""","""AABCBBADBACECEEDDEEEDBBACCC""","""990108111001000091019010111""",555,555,555,555,555,333,555,555,333,333,333,43.4,46.2,50,40.5,8,40,0,73,65,75,42.5,50,0,0,0,0,"""D""","""D""","""B""","""D""","""D""","""D""","""B""","""D""","""B"""
232057,2017,97778,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCEECEBC""","""01001100""","""CDDBEDADBBBBCDEBDEAAEEBBCBA""","""990018111110010191109010100""",555,555,555,555,555,333,555,333,333,333,333,43.5,35.1,37.5,31.5,63,75,60,0,0,0,46.3,54.5,0,0,0,0,"""B""","""C""","""A""","""B""","""C""","""C""","""B""","""D""","""C"""
232182,2017,104360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEDE""","""01111100""","""EDECDCBDBDBCBEDBCEEBADCBCAC""","""990108011010101191009000101""",555,555,555,555,555,555,555,555,555,555,333,43.5,53.5,62.5,40,30,50,25,50,50,50,40.2,45.5,10,30,0,0,"""D""","""D""","""D""","""A""","""B""","""C""","""B""","""D""","""E"""
232203,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEAB""","""11011110""","""CBDCDDCCBCCBCECCCECECCCCCCC""","""990108001000000091019100111""",555,555,555,555,555,555,555,555,555,333,333,43.5,81.4,75,91,87,75,90,95,75,100,30.9,36.4,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""A""","""D""","""E"""
232204,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EEABCECC""","""00011100""","""EBBAEBCDDBBABBBADDAECEBBCBC""","""990018010110100090119010101""",555,555,555,555,555,555,555,555,555,333,555,43.5,55.7,37.5,83,95,75,100,71,55,75,39.4,45.5,5,0,0,15,"""D""","""C""","""B""","""B""","""B""","""B""","""A""","""C""","""D"""
232380,2017,1047907,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABBCEAC""","""10111110""","""CEEDBDCDBBABDDDDAECAECCDCBC""","""990008011100011091009101101""",555,555,555,555,555,333,555,333,333,333,333,43.5,58,75,32.5,65,85,60,0,0,0,38.7,45.5,0,0,0,0,"""D""","""D""","""A""","""A""","""B""","""C""","""B""","""D""","""E"""
232452,2017,1118057,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEBBEEBC""","""00110100""","""EDBCCDBDBCEACDEBCEAABCEBCCB""","""990108011000010191109100110""",555,555,555,555,555,555,555,555,555,333,333,43.5,53.3,37.5,77,60,60,60,94,70,100,40.2,45.5,10,30,0,0,"""C""","""D""","""C""","""A""","""B""","""C""","""B""","""D""","""D"""
232906,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCADCCDE""","""01001000""","""DDECEBADBBECAECCCEADECBBCCB""","""990118111100000091109110110""",555,555,555,555,555,555,555,555,555,555,555,43.6,35.6,25,51.5,37,65,30,66,50,70,46.3,54.5,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
232907,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDCBBEBC""","""10010100""","""DEDCDDBDBACCDEDAEEAACBADCCC""","""990108011000001091109001111""",555,555,555,555,555,555,555,555,555,333,333,43.6,47.9,37.5,63.5,77,65,80,50,70,45,42.2,45.5,23.3,70,0,0,"""C""","""C""","""C""","""B""","""C""","""B""","""B""","""C""","""D"""
233019,2017,53331,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDDECEBD""","""00001101""","""DBACADCBBBBBEBDACAAAABBCCEC""","""991108001110001090109010101""",555,555,555,555,555,555,555,555,555,555,333,43.6,43.3,37.5,52,36,60,30,68,40,75,43.7,45.5,33.3,30,70,0,"""C""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""D"""
233024,2017,54934,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBDEDD""","""01010101""","""DCEDEEADBABEEEDADCEAECDECCD""","""990018111011001090009100110""",555,555,555,555,555,555,555,555,555,555,555,43.6,53.6,50,59,74,50,80,44,40,45,40.2,45.5,10,0,30,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""C""","""C"""
233056,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDBEECA""","""01010100""","""CECDEEADEBCCDBEDDEAEECDBCBC""","""990018110100000091119100101""",555,555,555,555,555,555,555,555,555,555,555,43.6,50.1,37.5,69,67,75,65,71,55,75,41.4,45.5,18.3,0,30,25,"""C""","""C""","""C""","""B""","""B""","""D""","""A""","""D""","""D"""
233387,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBECECE""","""01101100""","""BEACEEBBBBBBDECCDDAABCBACBC""","""991118001110000090109110101""",555,555,555,555,555,555,555,555,333,333,555,43.6,46,50,40,27,75,15,53,65,50,42.8,50,1.7,0,0,5,"""C""","""C""","""C""","""C""","""A""","""A""","""B""","""A""","""D"""
233391,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEDBCEBE""","""00011100""","""DCDCEEADBBECBEDDCEEACCDCCBB""","""990118111100101091009100100""",555,555,555,555,555,333,555,555,333,333,333,43.6,46.7,37.5,60.5,71,75,70,50,70,45,42.5,50,0,0,0,0,"""C""","""C""","""D""","""A""","""A""","""B""","""E""","""C""","""D"""
233392,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEAE""","""11111110""","""DCBCCEADBBCAAEBEDECAEEDCCCC""","""990108111100000091009000111""",555,555,555,555,555,555,555,555,555,555,555,43.6,63.3,87.5,27,29,45,25,25,25,25,37,40.9,15,30,0,15,"""D""","""C""","""C""","""D""","""A""","""D""","""A""","""D""","""C"""
234211,2017,47051,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDABEAD""","""01000111""","""EBCCCDBDBCCCDEBADEAEECECCCC""","""990108011000000091119100111""",555,555,555,555,555,555,555,555,555,333,333,43.7,54.2,50,60.5,55,75,50,66,50,70,40.2,45.5,10,30,0,0,"""B""","""B""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
234237,2017,50996,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEDBCEDD""","""00011101""","""DBCCEEADBBDDBBEECAAEACCBCBC""","""990118111100100090119100101""",555,555,555,555,555,333,555,333,333,333,333,43.7,35.8,50,14.5,29,45,25,0,0,0,46.3,54.5,0,0,0,0,"""D""","""D""","""C""","""B""","""B""","""C""","""A""","""C""","""D"""
234275,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EDBDCEDE""","""00101100""","""BCADECDDECBEEBDEDEABEBBDCBC""","""991018010011001091109011101""",555,555,555,333,555,555,333,333,333,555,333,43.7,22.5,37.5,0,0,0,0,0,0,0,50.8,54.5,30,0,90,0,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""E"""
234527,2017,101830,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEBDCEDD""","""00101101""","""ECEACDCDBBDEBEEECEAACEDBCCD""","""990008011101100091109000110""",555,555,555,555,555,555,555,555,555,555,555,43.7,55.2,50,63,53,65,50,73,65,75,39.8,40.9,33.3,30,0,70,"""C""","""D""","""B""","""B""","""C""","""B""","""C""","""B""","""D"""
234627,2017,113687,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DECBCEDE""","""00011100""","""DCCCEAABBDBAADDADEEAECDCCBD""","""990118101010011091009100100""",555,555,555,555,555,555,555,555,555,555,555,43.7,52.5,37.5,75,75,75,75,75,75,75,40.7,45.5,13.3,0,40,0,"""D""","""D""","""E""","""E""","""A""","""A""","""A""","""D""","""C"""
234671,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEBD""","""11111101""","""EBEDEECDBABDBDDCCCBDEBCACCC""","""990018011010111090009000111""",555,555,555,333,555,555,333,333,333,555,333,43.7,52.5,87.5,0,0,0,0,0,0,0,40.7,45.5,13.3,0,40,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
234812,2017,1117717,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDDABECE""","""00000100""","""DBCEBEBDBADECDDDCEAEECBBCBC""","""990008011001011091119110101""",555,555,555,555,555,555,555,555,555,555,555,43.7,31.5,12.5,60,46,70,40,74,70,75,47.8,54.5,10,0,30,0,"""D""","""D""","""A""","""D""","""B""","""B""","""B""","""B""","""C"""
235368,2017,47478,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABBCEAD""","""10111111""","""ECEEADEDBCBEDDBEBCABDAAAAAA""","""990008011011010090109000000""",555,555,555,555,555,555,555,555,333,555,333,43.8,90.7,87.5,95.5,98,90,100,93,65,100,28.2,27.3,33.3,0,100,0,"""D""","""D""","""A""","""A""","""D""","""D""","""A""","""D""","""E"""
235718,2017,104360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEED""","""11111101""","""ACACDDBAEBBDBEBADCABECBADBE""","""991108000110100090109110000""",555,555,555,333,555,555,333,333,555,555,555,43.8,52.5,87.5,0,0,0,0,0,0,0,40.9,36.4,66.7,60,75,65,"""C""","""D""","""E""","""A""","""A""","""B""","""E""","""C""","""E"""
235732,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCEBDEBC""","""01010100""","""EECEEEDDBCBCEEADDEEEECBECDB""","""990018011010000091019110100""",555,555,555,555,555,555,555,555,555,555,555,43.8,52.1,37.5,74,73,65,75,75,75,75,41,40.9,41.7,80,30,15,"""B""","""D""","""B""","""B""","""C""","""D""","""C""","""D""","""E"""
