,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
154626,2021,103062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAAACAAA""","""10000100""","""CCCDEDDDEBBBCDBAEACADCBCBBE""","""901000109901901010911001800""",555,555,555,555,555,555,333,555,555,555,555,34.1,21.2,25,15.5,0,0,0,31,35,30,38.4,38.1,40,70,35,15,"""E""","""E""","""C""","""B""","""B""","""B""","""B""","""C""","""D"""
154631,2021,47051,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABCCCAC""","""10100000""","""EECACCABCBBEDABBEAAADECCBAA""","""911001009900901110911101800""",555,555,555,333,555,333,333,333,333,333,333,34.1,15,25,0,0,0,0,0,0,0,40.5,47.6,0,0,0,0,"""C""","""D""","""C""","""C""","""D""","""D""","""B""","""A""","""D"""
154681,2021,50082,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABEAEEA""","""00101000""","""ECBBDEDCCCAAEEBCEACDDCADEEC""","""900110109910911010901010800""",555,555,555,555,555,555,555,555,555,555,555,34.1,24,25,22.5,7,35,0,38,70,30,37.5,42.9,6.7,0,20,0,"""D""","""D""","""C""","""B""","""B""","""B""","""A""","""B""","""C"""
155019,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBCACE""","""00110110""","""DDDADEDBDCABDDBEEEBABBBBECE""","""900010109911901011910000800""",555,555,555,555,555,555,555,555,555,555,555,34.2,36,50,15,8,40,0,22,50,15,33.6,38.1,8.3,25,0,0,"""C""","""C""","""C""","""D""","""C""","""D""","""D""","""D""","""C"""
155108,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEAACCE""","""00001010""","""EDCADDDBDCACACBBEECACABBEEC""","""901010109910901111910000800""",555,555,555,555,555,555,555,555,555,555,555,34.2,19,25,10,7,35,0,13,65,0,39.2,42.9,18.3,35,20,0,"""C""","""D""","""C""","""A""","""A""","""D""","""B""","""D""","""D"""
155110,2021,53333,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DABACACD""","""00100111""","""EDDADCECECADADBCEDAABCCACDD""","""900011009910901010910000811""",555,555,555,555,555,555,333,555,555,333,333,34.2,31.4,50,3.5,0,0,0,7,35,0,35.1,38.1,18.3,55,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""C""","""D"""
155462,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAEACA""","""10100110""","""DDDADCDBCBABAADDCEAAADCAACC""","""900011109911900001910000800""",555,555,555,555,555,555,555,555,555,555,333,34.2,39.8,50,24.5,18,50,10,31,55,25,32.3,33.3,26.7,50,30,0,"""C""","""C""","""C""","""D""","""D""","""C""","""B""","""D""","""D"""
155704,2021,40343,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEACACD""","""10000111""","""DADDECCBEBBBDCBCEACADBCCEDB""","""900001009901901010911001810""",555,555,555,555,555,555,555,555,555,555,555,34.2,35,50,12.5,10,50,0,15,35,10,33.9,38.1,10,30,0,0,"""C""","""C""","""C""","""B""","""B""","""A""","""B""","""D""","""C"""
156101,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEBCACC""","""00010110""","""EEDAECDBCDABDDBAEDBEDCECEEE""","""910001109911901010901001800""",555,555,555,555,555,555,555,555,555,555,555,34.3,27.5,37.5,12.5,8,40,0,17,25,15,36.5,42.9,0,0,0,0,"""D""","""D""","""A""","""D""","""D""","""D""","""A""","""B""","""B"""
156152,2021,1047907,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ADBAADAD""","""00101001""","""DECACBDACABEBDCBEEDDBDBCCCD""","""911000119900900111900001801""",555,555,555,333,555,555,333,333,555,333,333,34.3,22.5,37.5,0,0,0,0,0,0,0,38.2,42.9,11.7,35,0,0,"""C""","""C""","""B""","""C""","""B""","""D""","""D""","""D""","""C"""
156369,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBEACACE""","""00000110""","""DEBBACDDDBCBDBBBECEABAEDABA""","""910101109901901110910000800""",555,555,555,555,555,555,555,555,555,555,333,34.3,19.6,25,11.5,10,50,0,13,25,10,39.2,42.9,18.3,55,0,0,"""C""","""D""","""C""","""D""","""D""","""D""","""D""","""D""","""B"""
156487,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDCDEBBC""","""10000000""","""CDCBACDEBCAEDEBCEEDBCBBBAAD""","""901101109910911011900000801""",555,555,555,555,555,555,336,336,555,555,333,34.3,7.5,12.5,0,0,0,0,0,0,0,43.2,47.6,18.3,25,30,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""B"""
156600,2021,1161716,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAABEACC""","""10010110""","""EBCEDCEBEAADDDBDEACACCDDBAD""","""901011009910901010910000801""",555,555,555,555,555,555,555,333,555,333,333,34.3,32,50,5,10,50,0,0,0,0,35.1,38.1,18.3,55,0,0,"""C""","""C""","""C""","""B""","""A""","""A""","""B""","""D""","""D"""
156784,2021,73140,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEACECE""","""00000010""","""AEDADCDCDBADBDBAEEBDBBDBCDA""","""910011109910901011900000810""",555,555,555,555,555,555,555,555,555,333,333,34.4,20.1,12.5,31.5,14,70,0,49,65,45,39.2,42.9,18.3,55,0,0,"""C""","""D""","""B""","""A""","""A""","""C""","""B""","""D""","""D"""
157069,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBCDAC""","""00110000""","""DEDBEEEBEDACBABAEEBADAADBCC""","""910100009910901011911010800""",555,555,555,555,555,555,555,555,555,555,333,34.4,26,25,27.5,8,40,0,47,55,45,37.2,42.9,5,15,0,0,"""A""","""C""","""C""","""A""","""B""","""B""","""B""","""D""","""A"""
157105,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBABDE""","""00111000""","""DEDADDDBBBBDCEBEECDAECAEBED""","""910010109900911010910010801""",555,555,555,555,555,333,555,555,333,333,333,34.4,28.1,37.5,14,10,50,0,18,50,10,36.5,42.9,0,0,0,0,"""C""","""D""","""B""","""C""","""C""","""C""","""D""","""B""","""C"""
157117,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAAAABCA""","""10001010""","""DECAEDDCECDDEABAEEAACCEDBBD""","""911000109900901011910000801""",555,555,555,555,555,555,555,555,555,555,555,34.4,31.3,37.5,22,7,35,0,37,65,30,35.4,38.1,20,45,0,15,"""C""","""D""","""A""","""C""","""B""","""C""","""B""","""D""","""D"""
157118,2021,53333,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AAEAADEA""","""00001000""","""DDDADCDBDCBEDDBDEEECDEBEBBD""","""900011109900901011901100801""",555,555,555,555,555,555,555,555,555,555,555,34.4,15.5,12.5,20,20,40,15,20,40,15,40.7,42.9,28.3,55,30,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
157217,2021,1314243,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBDAAADA""","""00001100""","""DDBADCDCDCBBDDBBEDBCBEEBDEA""","""900011109901901110900100800""",555,555,555,555,555,555,555,555,555,555,555,34.4,26.4,25,28.5,11,55,0,46,50,45,37.1,38.1,31.7,40,55,0,,,,,,,,,
157355,2021,1203177,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAAACE""","""00101110""","""DDCAECEDECBEADBCEEDCDABACDD""","""901001009900901011901000811""",555,555,555,555,555,555,555,555,555,555,555,34.4,35.4,50,13.5,14,70,0,13,65,0,34.1,38.1,11.7,25,10,0,"""B""","""E""","""C""","""B""","""C""","""B""","""A""","""B""","""C"""
157455,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAABAACA""","""10011110""","""EACAECEBEDCBEABBEEDEEBBBABE""","""901001009901901111900000800""",555,555,555,555,555,555,555,555,555,555,333,34.4,45.7,62.5,20.5,11,55,0,30,50,25,30.6,33.3,15,45,0,0,"""C""","""C""","""A""","""D""","""D""","""D""","""D""","""D""","""C"""
158014,2021,1351760,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DABACABC""","""00100100""","""BADBACEEDCADBDBDCDBADEADCDE""","""900101009910901000911110810""",555,555,555,555,555,555,333,555,555,555,333,34.5,23.8,25,22,0,0,0,44,40,45,38,42.9,10,30,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
158098,2021,18903,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEBCACA""","""00010110""","""DADADCBCDCABDBBADEDCCEBCEED""","""900011009911901001900101801""",555,555,555,555,555,555,555,555,555,555,555,34.5,28.5,37.5,15,5,25,0,25,65,15,36.5,42.9,0,0,0,0,"""C""","""C""","""D""","""B""","""B""","""C""","""B""","""D""","""D"""
158099,2021,18903,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEBCBDA""","""00010000""","""DDBBEBAACEAEDEBBEBDBDBDCAEC""","""900100019910911110901001800""",555,555,555,555,555,555,555,555,555,555,555,34.5,20.5,12.5,32.5,16,40,10,49,65,45,39.2,42.9,18.3,55,0,0,"""C""","""B""","""D""","""A""","""D""","""B""","""E""","""D""","""A"""
158110,2021,1288839,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAAAAACD""","""00001111""","""EDCADBEDDCDCEECCEDCADADBCDA""","""901010009900910010911000810""",555,555,555,555,555,555,555,555,555,555,555,34.5,36.6,50,16.5,23,55,15,10,50,0,33.8,33.3,36.7,45,50,15,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
158111,2021,1288839,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAACCB""","""10101010""","""DECBEEEDEEDBECBACEDBCEABECB""","""911100009901901001900110800""",555,555,555,555,555,555,555,555,555,555,333,34.5,34.2,50,10.5,8,40,0,13,65,0,34.6,38.1,15,45,0,0,"""C""","""D""","""C""","""A""","""B""","""B""","""A""","""B""","""D"""
158168,2021,107422,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACDCC""","""00100010""","""DDCBDCDEDDBDEEBADEBAECEDCCE""","""901111109900911001910000800""",555,555,555,555,555,555,555,555,555,555,555,34.5,20.8,25,14.5,10,50,0,19,55,10,39,42.9,16.7,50,0,0,"""D""","""D""","""C""","""C""","""C""","""C""","""B""","""D""","""C"""
158226,2021,1427745,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CACBBADD""","""00010101""","""BEABECDCEDBBCEBCDAABC.DCADB""","""910101109901911000900001810""",555,555,555,555,555,555,555,333,555,333,333,34.5,23.9,37.5,3.5,7,35,0,0,0,0,38,42.9,10,30,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""E""","""D""","""C"""
158398,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAADC""","""11111100""","""EECBEDECDBBDCEDAECACDCEDBBC""","""911100009900910010901000800""",555,555,555,555,555,555,555,555,555,555,555,34.5,53.2,75,20.5,22,50,15,19,55,10,28.3,28.6,26.7,55,0,25,"""C""","""D""","""B""","""C""","""C""","""D""","""B""","""D""","""B"""
158531,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDAAAACA""","""10001110""","""DDBAECDBDBAECDBDEEAABCEBDDB""","""900001109910901011910000810""",555,555,555,555,555,333,333,555,333,333,333,34.5,40.8,50,27,0,0,0,54,50,55,32.4,38.1,0,0,0,0,"""D""","""D""","""A""","""B""","""B""","""C""","""A""","""D""","""E"""
158612,2021,114616,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""",""".ABBCCCB""","""00110010""","""CDCBECDDDDDCEECCEEACDCEBCDE""","""901101109900910011901000810""",555,555,555,555,555,333,555,555,333,333,333,34.5,28.5,37.5,15,20,40,15,10,50,0,36.5,42.9,0,0,0,0,"""B""","""C""","""C""","""A""","""A""","""B""","""E""","""C""","""C"""
158616,2021,103062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBCCCCCC""","""10000010""","""CDDCCCCACDCBCCCCCECACCACEDD""","""900001019901900001910011811""",555,555,555,555,555,555,555,555,555,555,333,34.5,20.2,25,13,8,40,0,18,50,10,39.2,42.9,18.3,55,0,0,"""B""","""C""","""D""","""B""","""C""","""E""","""D""","""D""","""C"""
158675,2021,98013,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAAACD""","""00101111""","""DEDBDCEDCCBDCEBBDCBAEAEBCEE""","""910111009900911100910000800""",555,555,555,555,555,555,555,333,555,333,333,34.5,39.1,62.5,4,8,40,0,0,0,0,32.9,38.1,3.3,10,0,0,"""C""","""C""","""B""","""B""","""B""","""D""","""A""","""A""","""E"""
158930,2021,21464,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABDAACA""","""00101110""","""DCCADCBEECADCDBDECDBCDBCBBD""","""901011009910901010900001801""",555,555,555,333,555,555,333,333,555,333,333,34.6,30,50,0,0,0,0,0,0,0,36.1,38.1,25,75,0,0,"""D""","""D""","""A""","""E""","""E""","""B""","""D""","""C""","""C"""
159083,2021,1204325,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEACACC""","""00000110""","""DDCABDDCECADEEBAEEBCEDBAEDD""","""901000109910911011900000811""",555,555,555,555,555,555,555,555,555,555,555,34.6,22.8,25,19.5,14,70,0,25,65,15,38.5,42.9,13.3,40,0,0,"""D""","""D""","""C""","""A""","""A""","""A""","""D""","""C""","""D"""
159176,2021,114616,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AADAACCD""","""00001011""","""CDCADDEDECBDECBBEDDAEDEBBDD""","""901010009900901110910000811""",555,555,555,555,555,555,555,555,555,555,333,34.6,36.7,37.5,35.5,25,65,15,46,70,40,33.9,38.1,10,30,0,0,"""C""","""C""","""D""","""D""","""D""","""C""","""B""","""B""","""D"""
159256,2021,68930,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BEEAACEB""","""00001000""","""EEEAECDCDBACBEAAEADADADBADD""","""910001109910910010911000811""",555,555,555,555,555,555,333,555,555,333,333,34.6,13.9,12.5,16,0,0,0,32,40,30,41.5,47.6,6.7,20,0,0,"""C""","""D""","""B""","""E""","""E""","""C""","""A""","""A""","""B"""
159267,2021,91181,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBAAABCA""","""10001010""","""DDAADEDBCDBECDBCEDBADABCEDB""","""900010109900901010911001810""",555,555,555,555,555,555,555,555,336,333,333,34.6,41.3,37.5,47,33,65,25,61,65,60,32.4,38.1,0,0,0,0,"""D""","""D""","""C""","""C""","""B""","""D""","""B""","""C""","""A"""
159881,2021,49054,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAAAA""","""10001100""","""DEDADCDCCDBAAEBAEABCECBBBDD""","""910011109900911010900000811""",555,555,555,555,555,555,555,555,555,555,555,34.7,29.1,37.5,16.5,23,55,15,10,50,0,36.5,42.9,0,0,0,0,"""D""","""C""","""C""","""B""","""B""","""D""","""B""","""D""","""E"""
159936,2021,95017,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBAECE""","""00111010""","""DDBADCDBCBBBCBBDCEAADAEBDCC""","""900011109901901001911000800""",555,555,555,555,555,555,555,555,555,555,555,34.7,34.8,50,12,17,25,15,7,35,0,34.6,38.1,15,0,20,25,"""C""","""D""","""A""","""B""","""B""","""C""","""B""","""E""","""D"""
160208,2021,10515,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAACD""","""01101111""","""DECAACCDDCBADDBBAEDDDCBABBB""","""911001009900901101901000800""",555,555,555,555,555,555,555,333,555,555,333,34.7,47,75,5,10,50,0,0,0,0,30.6,33.3,15,45,0,0,"""D""","""D""","""A""","""B""","""B""","""C""","""D""","""D""","""D"""
160433,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBAACA""","""00111110""","""ECCCCCDCCBCCCCBCECCABACCCCC""","""901001109900901010910001800""",555,555,555,555,555,555,555,555,555,333,555,34.7,43.9,62.5,16,25,65,15,7,35,0,31.6,33.3,21.7,55,0,10,"""C""","""C""","""A""","""B""","""E""","""A""","""D""","""E""","""C"""
160567,2021,97778,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEBCACD""","""00010111""","""DCBBCDDCDCBABBBCEEDBECAEBDD""","""900100109900901011900010811""",555,555,555,555,555,555,555,555,555,555,555,34.8,37.6,50,19,13,65,0,25,65,15,33.9,38.1,10,30,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""D""","""C""","""D"""
161087,2021,106167,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABDDAACA""","""00001110""","""BDCADACBEAAADBBDDEDACBACBCC""","""901010009910901001910011800""",555,555,555,555,555,555,555,555,555,555,333,34.8,30.9,37.5,21,17,25,15,25,65,15,36.1,38.1,25,0,75,0,"""C""","""C""","""C""","""A""","""A""","""B""","""B""","""B""","""B"""
161971,2021,106167,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BADBCCCE""","""00010010""","""CDCAECDBDBABEBCDECAABEADBEB""","""901001109911900010910110800""",555,555,555,555,555,555,555,555,555,555,333,34.9,21.8,25,17,17,25,15,17,25,15,39.2,42.9,18.3,55,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
161972,2021,106167,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAAEA""","""10101100""","""DEDAECDEDCBBDEBEEEEEEEEEEEE""","""910001109901911011900100800""",555,555,555,333,555,333,333,333,333,333,333,34.9,30,50,0,0,0,0,0,0,0,36.5,42.9,0,0,0,0,"""D""","""C""","""C""","""D""","""C""","""A""","""D""","""D""","""C"""
161975,2021,10515,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BEBBAECC""","""00111010""","""CECCBBDBDEAACEBECEAADACEEAB""","""911000109910911001911000800""",555,555,555,333,555,333,333,333,333,333,333,34.9,30,50,0,0,0,0,0,0,0,36.5,42.9,0,0,0,0,"""C""","""C""","""C""","""A""","""B""","""C""","""D""","""D""","""D"""
162765,2021,95175,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAEAA""","""10001000""","""DECADCDCDCBBAABCADCCDADBBED""","""911011109901901000901000801""",555,555,555,555,555,555,555,555,555,555,555,35,24.6,25,24,23,55,15,25,65,15,38.5,42.9,13.3,40,0,0,"""C""","""C""","""C""","""D""","""B""","""D""","""C""","""D""","""D"""
162777,2021,1108692,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACD""","""10001111""","""BBAADCDAECBCBDBCEBBCDAEEADC""","""900011119900901010901000810""",555,555,555,555,555,333,555,555,333,333,333,35,42.9,62.5,13.5,17,25,15,10,50,0,32.4,38.1,0,0,0,0,"""C""","""D""","""C""","""D""","""D""","""D""","""B""","""B""","""C"""
162841,2021,91181,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAAEDD""","""01101001""","""BECBEDECACABCBDCDADBDBAAEED""","""911100009911900000901010801""",555,555,555,555,555,555,555,555,555,555,555,35,38.2,50,20.5,34,50,30,7,35,0,33.9,38.1,10,30,0,0,"""D""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
162955,2021,54934,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBEACADE""","""00000100""","""EBCAECDACBDBCEBAEECBBCBCBAE""","""901001119901911011900001800""",555,555,555,555,555,555,555,555,336,336,555,35,18.5,12.5,27.5,23,55,15,32,40,30,40.5,47.6,0,0,0,0,"""C""","""C""","""C""","""D""","""A""","""D""","""E""","""D""","""D"""
163422,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AAEADBCD""","""00000011""","""DEDBDCDACABEDBCABEABDCEBADC""","""910111119900900001901000810""",555,555,555,555,555,555,555,555,555,555,555,35.1,29.2,25,35.5,20,40,15,51,55,50,37,42.9,3.3,0,10,0,"""C""","""D""","""C""","""D""","""D""","""D""","""A""","""D""","""C"""
163486,2021,1288839,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEBCAEE""","""00010100""","""ADDBECDACBBEAEBDEECCCEEDBAE""","""900101119900911011900100800""",555,555,555,555,555,555,555,555,555,555,333,35.1,22.8,25,19.5,5,25,0,34,50,30,39.2,42.9,18.3,55,0,0,"""D""","""D""","""C""","""A""","""B""","""C""","""D""","""D""","""B"""
163492,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAECAE""","""00100000""","""DDDBBCEECCABADBCEABACDACBAA""","""900101009911901010910011800""",555,555,555,555,555,555,555,555,555,555,555,35.1,16.9,12.5,23.5,10,50,0,37,65,30,41.2,42.9,31.7,65,30,0,"""C""","""D""","""A""","""C""","""B""","""A""","""B""","""C""","""E"""
163513,2021,101830,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBBAADC""","""01111100""","""CECCAEDDCBBEDDBBAEBABDCABBE""","""911000109900901101910000800""",555,555,555,555,555,555,555,555,555,333,333,35.1,46.9,62.5,23.5,10,50,0,37,85,25,31.1,33.3,18.3,55,0,0,"""C""","""C""","""A""","""B""","""B""","""B""","""B""","""D""","""E"""
163559,2021,1204325,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAAACE""","""00001110""","""DCDADCDEDCADDEBADCBAEDAAEEE""","""900011109910911000910010800""",555,555,555,555,555,555,555,555,555,555,555,35.1,31.3,37.5,22,7,35,0,37,65,30,36.4,38.1,26.7,30,50,0,"""D""","""D""","""C""","""A""","""A""","""B""","""E""","""D""","""D"""
163612,2021,1427745,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBACABC""","""11100100""","""CECABCDECDBDBCBDDAEBBEBECDD""","""911001109900901000900100811""",555,555,555,555,555,555,333,555,555,555,333,35.1,41.2,50,28,0,0,0,56,40,60,33.1,38.1,5,15,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""D""","""D""","""B"""
163908,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABADCCE""","""10100010""","""EBCADCBCCCCDDDBDDEDADAAEBCB""","""901011009900901001911010800""",555,555,555,555,555,555,555,555,555,555,333,35.1,39.5,37.5,42.5,50,70,45,35,55,30,33.6,38.1,8.3,25,0,0,"""C""","""C""","""A""","""B""","""D""","""D""","""B""","""C""","""B"""
164078,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAECCACE""","""00000110""","""EEEDDEDBCAEDCAABDECADEABEEB""","""910010109900900101911110800""",555,555,555,555,555,555,555,555,555,333,333,35.1,26.4,25,28.5,13,65,0,44,40,45,38,42.9,10,30,0,0,"""D""","""D""","""C""","""A""","""A""","""D""","""A""","""B""","""C"""
164441,2021,1047907,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEBEAEE""","""00010100""","""CECBECDDCDAEDEBDEDAAEDEBCCB""","""911101109910911010910000800""",555,555,555,555,555,555,333,555,333,555,333,35.2,19.2,25,10.5,0,0,0,21,65,10,40.5,47.6,0,0,0,0,"""D""","""C""","""C""","""B""","""A""","""C""","""E""","""E""","""C"""
164666,2021,47505,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAAACB""","""00001110""","""DECADCAEEBACDCBCDABADEEBBAA""","""911011009910901000911100800""",555,555,555,555,555,555,555,555,555,555,333,35.2,26.9,37.5,11,11,55,0,11,55,0,38,42.9,10,30,0,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""D"""
